reference_id,enrichment_id,ku_id,content_field,cell_index,link_index,link_label,target_type,target_id,resolution_status
ref-50ebac2cc9902533,enr-05394,units/places/milan,cells,1,0,舒伦堡元帅肖像,entity,units/works/piazzetta-marshal-schulenburg,resolved_entity
ref-eb3974831e07b962,enr-12327,units/places/molfetta,value,,0,科拉多·贾昆托,entity,units/persons/giaquinto-front-matter,resolved_entity
ref-ec5f8a9d716de98f,enr-12327,units/places/molfetta,cells,1,0,科拉多·贾昆托,entity,units/persons/giaquinto-front-matter,resolved_entity
ref-59539e025f5b6d38,enr-05408,units/places/moor-park,value,,0,朱庇特与伊娥,entity,units/works/amigoni-jupiter-and-io,resolved_entity
ref-7bf928bc2cbb8f3b,enr-05408,units/places/moor-park,cells,1,0,朱庇特与伊娥,entity,units/works/amigoni-jupiter-and-io,resolved_entity
ref-fe8de2e93ebb2930,enr-05412,units/places/munich,value,,0,普法尔茨王储教育寓意,entity,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,resolved_entity
ref-ea000a587ce7dd79,enr-05412,units/places/munich,cells,1,0,普法尔茨王储教育寓意,entity,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,resolved_entity
ref-fb0a8172a6fb18e1,enr-12344,units/places/naples,value,,0,乔万尼·兰弗兰科（Giovanni Lanfranco）,entity,units/persons/giovanni-lanfranco,resolved_entity
ref-8c552ee4f0f59f41,enr-12344,units/places/naples,cells,2,0,乔万尼·兰弗兰科（Giovanni Lanfranco）,entity,units/persons/giovanni-lanfranco,resolved_entity
ref-96cf13f336b1ae4a,enr-12345,units/places/naples,value,,0,那不勒斯主教座堂,entity,units/places/naples-cathedral,resolved_entity
ref-c511298dd8da8299,enr-12345,units/places/naples,cells,2,0,那不勒斯主教座堂,entity,units/places/naples-cathedral,resolved_entity
ref-079a2e039a89dcf0,enr-05446,units/places/naples,value,,0,醉西勒诺斯,entity,units/works/ribera-the-drunken-silenus,resolved_entity
ref-babbe162c3002759,enr-05446,units/places/naples,cells,1,0,醉西勒诺斯,entity,units/works/ribera-the-drunken-silenus,resolved_entity
ref-488aea99d26786db,enr-05453,units/places/new-york,value,,0,胡安·德·帕雷哈肖像,entity,units/works/velasquez-juan-de-pareja,resolved_entity
ref-c317c3baafe0f077,enr-05453,units/places/new-york,cells,1,0,胡安·德·帕雷哈肖像,entity,units/works/velasquez-juan-de-pareja,resolved_entity
ref-66f8ed885a74fd21,enr-05455,units/places/new-york,value,,0,凝视荷马像的亚里士多德,entity,units/works/rembrandt-aristotle-contemplating-the-bust-of-homer,resolved_entity
ref-06f5c0b9c9fd8632,enr-05455,units/places/new-york,cells,1,0,凝视荷马像的亚里士多德,entity,units/works/rembrandt-aristotle-contemplating-the-bust-of-homer,resolved_entity
ref-d5560b219bf92e77,enr-05467,units/places/padua,value,,0,帕多瓦Prà广场,entity,units/works/canaletto-pra-della-valle-padua,resolved_entity
ref-ad0be031f68f9602,enr-05467,units/places/padua,cells,1,0,帕多瓦Prà广场,entity,units/works/canaletto-pra-della-valle-padua,resolved_entity
ref-3258b3844fc8f224,enr-05471,units/places/paese,value,,0,约翰·斯特兰奇别墅景观,entity,units/works/francesco-guardi-view-of-john-strange-s-villa-at-paese-near-treviso,resolved_entity
ref-c8e2a6a6efc50050,enr-05471,units/places/paese,cells,1,0,约翰·斯特兰奇别墅景观,entity,units/works/francesco-guardi-view-of-john-strange-s-villa-at-paese-near-treviso,resolved_entity
ref-d194796b0acbd94c,enr-05475,units/places/palais-mazarin,value,,0,罗慕路斯与雷穆斯顶画局部,entity,units/works/romanelli-romulus-and-remus,resolved_entity
ref-ebf17c48d36a16d4,enr-05475,units/places/palais-mazarin,cells,1,0,罗慕路斯与雷穆斯顶画局部,entity,units/works/romanelli-romulus-and-remus,resolved_entity
ref-4db66ca810fa9999,enr-12356,units/places/palais-mazarin,value,,0,巴黎,entity,units/places/paris,resolved_entity
ref-93296878ac015a70,enr-12356,units/places/palais-mazarin,cells,1,0,巴黎,entity,units/places/paris,resolved_entity
ref-1bd8aff923cc3015,enr-05478,units/places/palais-mazarin,value,,0,朱尔·马扎然,entity,units/persons/mazarin,resolved_entity
ref-44f2cf5101960c62,enr-05478,units/places/palais-mazarin,cells,1,0,朱尔·马扎然,entity,units/persons/mazarin,resolved_entity
ref-52ce90b932961266,enr-05479,units/places/palais-mazarin,value,,0,弗朗索瓦·芒萨尔,entity,units/persons/francois-mansart,resolved_entity
ref-d2d346726bcf33f8,enr-05479,units/places/palais-mazarin,cells,1,0,弗朗索瓦·芒萨尔,entity,units/persons/francois-mansart,resolved_entity
ref-ffccc04261f3a385,enr-05480,units/places/palais-mazarin,value,,0,马扎然画廊,entity,units/places/galerie-mazarin,resolved_entity
ref-5a69a11db3047722,enr-05480,units/places/palais-mazarin,cells,1,0,马扎然画廊,entity,units/places/galerie-mazarin,resolved_entity
ref-e8fad4feacec571d,enr-12358,units/places/palais-mazarin,value,,0,法国国家图书馆,entity,units/institutions/bibliotheque-nationale,resolved_entity
ref-ef6c43ca99550cb1,enr-12358,units/places/palais-mazarin,cells,1,0,法国国家图书馆,entity,units/institutions/bibliotheque-nationale,resolved_entity
ref-1663c5f4ba66c1bc,enr-05486,units/places/palatinate,value,,0,普法尔茨王储教育寓意,entity,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,resolved_entity
ref-ec110bbdf7edc98b,enr-05486,units/places/palatinate,cells,1,0,普法尔茨王储教育寓意,entity,units/works/pellegrini-allegory-of-the-education-of-the-crown-prince-of-the-palatinate,resolved_entity
ref-05ce62e71dbbc573,enr-05492,units/places/palazzo-barberini,value,,0,《巴贝里尼宫》卷首图,entity,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,resolved_entity
ref-eb7b80bb51f5f37a,enr-05492,units/places/palazzo-barberini,cells,1,0,《巴贝里尼宫》卷首图,entity,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,resolved_entity
ref-6701b876bf1c5816,enr-05494,units/places/palazzo-barberini,value,,0,神圣智慧寓意,entity,units/works/andrea-sacchi-allegory-of-divine-wisdom,resolved_entity
ref-4bff2c9cb7fbab9e,enr-05494,units/places/palazzo-barberini,cells,1,0,神圣智慧寓意,entity,units/works/andrea-sacchi-allegory-of-divine-wisdom,resolved_entity
ref-9b0e95022521c1c4,enr-05496,units/places/palazzo-barberini,value,,0,乌尔班八世统治的荣耀,entity,units/works/pietro-da-cortona-glorification-of-the-reign-of-urban-viii,resolved_entity
ref-5c27b623f614be15,enr-05496,units/places/palazzo-barberini,cells,1,0,乌尔班八世统治的荣耀,entity,units/works/pietro-da-cortona-glorification-of-the-reign-of-urban-viii,resolved_entity
ref-24970aac5cb7beee,enr-05504,units/places/palazzo-buonaccorsi,value,,0,狄多与埃涅阿斯,entity,units/works/solimena-dido-and-aeneas,resolved_entity
ref-40903cb04266e7f8,enr-05504,units/places/palazzo-buonaccorsi,cells,1,0,狄多与埃涅阿斯,entity,units/works/solimena-dido-and-aeneas,resolved_entity
ref-3122da146c1ff8fe,enr-05506,units/places/palazzo-buonaccorsi,value,,0,布奥纳科尔西宫画廊,entity,units/places/gallery-palazzo-buonaccorsi,resolved_entity
ref-afad728d56de82ee,enr-05506,units/places/palazzo-buonaccorsi,cells,1,0,布奥纳科尔西宫画廊,entity,units/places/gallery-palazzo-buonaccorsi,resolved_entity
ref-05c2e307d79be4d5,enr-12362,units/places/palazzo-buonaccorsi,value,,0,雷蒙多·布奥纳科尔西,entity,units/persons/raimondo-buonaccorsi,resolved_entity
ref-e13fda3f15e07aea,enr-12362,units/places/palazzo-buonaccorsi,cells,1,0,雷蒙多·布奥纳科尔西,entity,units/persons/raimondo-buonaccorsi,resolved_entity
ref-a3867dbaf0ddc41b,enr-12363,units/places/palazzo-buonaccorsi,value,,0,埃涅阿斯画廊,entity,units/places/gallery-palazzo-buonaccorsi,resolved_entity
ref-6cbc107af75d6185,enr-12363,units/places/palazzo-buonaccorsi,cells,1,0,埃涅阿斯画廊,entity,units/places/gallery-palazzo-buonaccorsi,resolved_entity
ref-22769937b1ca7e87,enr-05517,units/places/palazzo-dei-conservatori,value,,0,乌尔班八世肖像,entity,units/works/bernini-maffeo-barberini-as-pope-urban-viii,resolved_entity
ref-5eb713949a0257b1,enr-05517,units/places/palazzo-dei-conservatori,cells,1,0,乌尔班八世肖像,entity,units/works/bernini-maffeo-barberini-as-pope-urban-viii,resolved_entity
ref-9bba9a929dfe29bc,enr-05524,units/places/palazzo-ducale,value,,0,海神向威尼斯致敬,entity,units/works/tiepolo-neptune-paying-homage-to-venice,resolved_entity
ref-384c3d8327e212c9,enr-05524,units/places/palazzo-ducale,cells,1,0,海神向威尼斯致敬,entity,units/works/tiepolo-neptune-paying-homage-to-venice,resolved_entity
ref-1f6838813abe8857,enr-05528,units/places/palazzo-pitti,value,,0,本蒂沃利奥枢机肖像,entity,units/works/van-dyck-cardinal-bentivoglio,resolved_entity
ref-9338a875ea3de8dc,enr-05528,units/places/palazzo-pitti,cells,1,0,本蒂沃利奥枢机肖像,entity,units/works/van-dyck-cardinal-bentivoglio,resolved_entity
ref-68014c1b5ccd02a5,enr-05530,units/places/palazzo-pitti,value,,0,劫夺欧罗巴,entity,units/works/sebastiano-ricci-rape-of-europa,resolved_entity
ref-ddaf7963ccd4e5bc,enr-05530,units/places/palazzo-pitti,cells,1,0,劫夺欧罗巴,entity,units/works/sebastiano-ricci-rape-of-europa,resolved_entity
ref-6689f6036484d3a5,enr-05532,units/places/palazzo-pitti,value,,0,潘与绪任克斯,entity,units/works/sebastiano-ricci-pan-and-syrinx,resolved_entity
ref-6ffd23f6c7eba738,enr-05532,units/places/palazzo-pitti,cells,1,0,潘与绪任克斯,entity,units/works/sebastiano-ricci-pan-and-syrinx,resolved_entity
ref-22d2da6374c768b3,enr-05534,units/places/palazzo-pitti,value,,0,维纳斯与阿多尼斯,entity,units/works/sebastiano-ricci-venus-and-adonis,resolved_entity
ref-8b887476276ccb62,enr-05534,units/places/palazzo-pitti,cells,1,0,维纳斯与阿多尼斯,entity,units/works/sebastiano-ricci-venus-and-adonis,resolved_entity
ref-f7a2c4fdc29c9db4,enr-05536,units/places/palazzo-pitti,value,,0,乐师群像,entity,units/works/a-d-gabbiani-a-group-of-musicians,resolved_entity
ref-8bfc05fcd23e4ef5,enr-05536,units/places/palazzo-pitti,cells,1,0,乐师群像,entity,units/works/a-d-gabbiani-a-group-of-musicians,resolved_entity
ref-c20a2c6e504585db,enr-12367,units/places/palazzo-pitti,value,,0,佛罗伦萨,entity,units/places/florence,resolved_entity
ref-2da897d3f2c1b4fb,enr-12367,units/places/palazzo-pitti,cells,1,0,佛罗伦萨,entity,units/places/florence,resolved_entity
ref-1b653f54c941abdf,enr-05540,units/places/palazzo-pitti,value,,0,帕拉蒂纳画廊,entity,units/institutions/galleria-palatina,resolved_entity
ref-0a15d20fa482430d,enr-05540,units/places/palazzo-pitti,cells,1,0,帕拉蒂纳画廊,entity,units/institutions/galleria-palatina,resolved_entity
ref-625238d85f9048d1,enr-12371,units/places/palazzo-spada,value,,0,罗马,entity,units/places/rome,resolved_entity
ref-0908a6aad7727fe7,enr-12371,units/places/palazzo-spada,cells,1,0,罗马,entity,units/places/rome,resolved_entity
ref-fafc678454300520,enr-12373,units/places/palazzo-spada,value,,0,斯帕达美术馆,entity,units/institutions/galleria-spada,resolved_entity
ref-56e163b815dfc641,enr-12373,units/places/palazzo-spada,cells,1,0,斯帕达美术馆,entity,units/institutions/galleria-spada,resolved_entity
ref-ebebf4293e31e351,enr-12374,units/places/palazzo-spada,value,,0,马萨涅洛起义,entity,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,resolved_entity
ref-c5842df6e3979b61,enr-12374,units/places/palazzo-spada,cells,1,0,马萨涅洛起义,entity,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,resolved_entity
ref-ca3cc27f48d5f368,enr-12377,units/places/palazzo-venezia,value,,0,罗马（Rome）,entity,units/places/rome,resolved_entity
ref-c89157e21cac752a,enr-12377,units/places/palazzo-venezia,cells,1,0,罗马（Rome）,entity,units/places/rome,resolved_entity
ref-a875470726b0e8f7,enr-12378,units/places/palazzo-venezia,value,,0,威尼斯共和国,entity,units/institutions/republic-of-venice,resolved_entity
ref-e1736b5476274064,enr-12378,units/places/palazzo-venezia,cells,1,0,威尼斯共和国,entity,units/institutions/republic-of-venice,resolved_entity
ref-e66ca0f778994f7c,enr-12379,units/places/palazzo-venezia,value,,0,巴托尼《威尼斯的胜利》,entity,units/works/pompeo-batoni-the-triumph-of-venice,resolved_entity
ref-d05c830f35692058,enr-12379,units/places/palazzo-venezia,cells,1,0,巴托尼《威尼斯的胜利》,entity,units/works/pompeo-batoni-the-triumph-of-venice,resolved_entity
ref-bbbfcc0df2084bf7,enr-05564,units/places/paris,value,,0,安东尼与克娄巴特拉宴会：科涅克—杰藏本,entity,units/works/tiepolo-banquet-cognacq-jay,resolved_entity
ref-fe7463c43d1f6554,enr-05564,units/places/paris,cells,1,0,安东尼与克娄巴特拉宴会：科涅克—杰藏本,entity,units/works/tiepolo-banquet-cognacq-jay,resolved_entity
ref-c9aa58da7ceec3d7,enr-12402,units/places/parma,evidence,,0,科雷乔,entity,units/persons/correggio,resolved_entity
ref-e83bbf0302b25ed9,enr-12402,units/places/parma,cells,2,0,科雷乔,entity,units/persons/correggio,resolved_entity
ref-f2cfb0e3102d659a,enr-05596,units/places/pisa,value,,0,阿尔加罗蒂墓前悼念者,entity,units/works/g-volpato-mourners-at-tomb-of-francesco-algarotti-in-pisa,resolved_entity
ref-c91ee0bf38d25903,enr-05596,units/places/pisa,cells,1,0,阿尔加罗蒂墓前悼念者,entity,units/works/g-volpato-mourners-at-tomb-of-francesco-algarotti-in-pisa,resolved_entity
ref-bfad08acce24f68c,enr-12422,units/places/pistoia,value,,0,多梅尼科·马里亚·维亚尼,entity,units/persons/domenico-maria-viani,resolved_entity
ref-3aa0144fffe8c2d4,enr-12422,units/places/pistoia,cells,1,0,多梅尼科·马里亚·维亚尼,entity,units/persons/domenico-maria-viani,resolved_entity
ref-71c2e1d5ab53e93f,enr-12426,units/places/pittsburgh,value,,0,匹兹堡大学,entity,units/institutions/university-of-pittsburgh,resolved_entity
ref-c07f3d7bee077e53,enr-12426,units/places/pittsburgh,cells,1,0,匹兹堡大学,entity,units/institutions/university-of-pittsburgh,resolved_entity
ref-c2f1a83c065c35dd,enr-05607,units/places/poggio-a-caiano,value,,0,波焦阿卡亚诺集市局部,entity,units/works/g-m-crespi-detail-from-fair-at-poggio-a-caiano,resolved_entity
ref-31998f26db6f7875,enr-05607,units/places/poggio-a-caiano,cells,1,0,波焦阿卡亚诺集市局部,entity,units/works/g-m-crespi-detail-from-fair-at-poggio-a-caiano,resolved_entity
ref-806d22e199f16c48,enr-05611,units/places/pra-della-valle,value,,0,帕多瓦Prà广场,entity,units/works/canaletto-pra-della-valle-padua,resolved_entity
ref-6c0031b7817d390b,enr-05611,units/places/pra-della-valle,cells,1,0,帕多瓦Prà广场,entity,units/works/canaletto-pra-della-valle-padua,resolved_entity
ref-e9536329936856d9,enr-05613,units/places/pra-della-valle,value,,0,Prà广场整治原始方案,entity,units/works/domenico-cerato-original-proposals-for-reclaiming-pra-della-valle,resolved_entity
ref-075b4e5292c99e12,enr-05613,units/places/pra-della-valle,cells,1,0,Prà广场整治原始方案,entity,units/works/domenico-cerato-original-proposals-for-reclaiming-pra-della-valle,resolved_entity
ref-1a89caf60c94263f,enr-12429,units/places/princeton-new-jersey,value,,0,普林斯顿大学,entity,units/institutions/princeton-university,resolved_entity
ref-f7ffc57a7b0aec29,enr-12429,units/places/princeton-new-jersey,cells,1,0,普林斯顿大学,entity,units/institutions/princeton-university,resolved_entity
ref-5befbab1aabd04a5,enr-05620,units/places/raleigh,value,,0,威尼斯的胜利,entity,units/works/pompeo-batoni-the-triumph-of-venice,resolved_entity
ref-eee061c7d3c2b900,enr-05620,units/places/raleigh,cells,1,0,威尼斯的胜利,entity,units/works/pompeo-batoni-the-triumph-of-venice,resolved_entity
ref-e4e7c98f8a7c8492,enr-05624,units/places/residenz-wurzburg,value,,0,维尔茨堡宫楼梯顶画局部,entity,units/works/tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,resolved_entity
ref-eef7b0cdae9b5501,enr-05624,units/places/residenz-wurzburg,cells,1,0,维尔茨堡宫楼梯顶画局部,entity,units/works/tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,resolved_entity
ref-7fb218af9df513d8,enr-05642,units/places/rome,value,,0,罗马寓意,entity,units/works/valentin-allegory-of-rome,resolved_entity
ref-1370e69a0fd0f28d,enr-05642,units/places/rome,cells,1,0,罗马寓意,entity,units/works/valentin-allegory-of-rome,resolved_entity
ref-c82923240ab1132a,enr-05644,units/places/rome,value,,0,乌尔班八世肖像,entity,units/works/bernini-maffeo-barberini-as-pope-urban-viii,resolved_entity
ref-0a91d17105a1bed4,enr-05644,units/places/rome,cells,1,0,乌尔班八世肖像,entity,units/works/bernini-maffeo-barberini-as-pope-urban-viii,resolved_entity
ref-fbeb0ddb8cbfabd4,enr-05646,units/places/rome,value,,0,马尔切洛·萨凯蒂肖像,entity,units/works/pietro-da-cortona-marcello-sacchetti,resolved_entity
ref-bad6c1b6abd6b003,enr-05646,units/places/rome,cells,1,0,马尔切洛·萨凯蒂肖像,entity,units/works/pietro-da-cortona-marcello-sacchetti,resolved_entity
ref-d75f1a71d4fe49cb,enr-05649,units/places/rome,value,,0,1630年博尔盖塞别墅景观,entity,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,resolved_entity
ref-d1e77add7bb99602,enr-05649,units/places/rome,cells,1,0,1630年博尔盖塞别墅景观,entity,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,resolved_entity
ref-0b053126fe9b3bad,enr-05651,units/places/rome,value,,0,狄安娜狩猎,entity,units/works/domenichino-hunt-of-diana,resolved_entity
ref-daeeff96bb06dd28,enr-05651,units/places/rome,cells,1,0,狄安娜狩猎,entity,units/works/domenichino-hunt-of-diana,resolved_entity
ref-c9f28c0c721e1e5d,enr-05653,units/places/rome,value,,0,谷地圣安德烈堂巴贝里尼礼拜堂,entity,units/places/barberini-chapel-sant-andrea-valle,resolved_entity
ref-9c56030872672eb2,enr-05653,units/places/rome,cells,1,0,谷地圣安德烈堂巴贝里尼礼拜堂,entity,units/places/barberini-chapel-sant-andrea-valle,resolved_entity
ref-2f263818d7b7dcb1,enr-05655,units/places/rome,value,,0,《巴贝里尼宫》卷首图,entity,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,resolved_entity
