segment_id,source_id,chapter,section,source_asset,line_start,line_end,sha256,asset_sha256,release_excluded
chp-11:11_CHP-11_intro:l140-197,haskell-1980-rev-ed,chp-11,11_CHP-11_intro,11_CHP-11_intro.md,140,197,e3dd1f64be6753180e6d8bf219ec297534e2a9473d04d4b0c7a30385cd03ac43,dd47d6bfb1646db69e82042dfec0fb6b3334b1e0b93ce2dbc45655678ef07964,True
chp-11:11_CHP-11_sec_ii:l1-1,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,1,1,22bdd8dc2ef158331a4c580d1a35723fce76d55ab9881db793e41d44a7242bbe,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-11:11_CHP-11_sec_ii:l3-5,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,3,5,0ed00d7c5e58ddce2377dcd19f0e1c4b37a175c79004f7a230faa08e40b253a1,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-11:11_CHP-11_sec_ii:l7-15,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,7,15,d1ecabafafb97a33a1b33afebe2048844aac6d981489d52bc56291d668e4b225,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-11:11_CHP-11_sec_ii:l17-32,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,17,32,2957e600499466b5cd0525022e699abc6f6b92fcc9e2add47b5b836319d52dd0,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-11:11_CHP-11_sec_ii:l34-53,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,34,53,6e02d7f8f1f4d7611a368f7140091d4eb9f7acdf3c5b429b5771370b9a573740,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-11:11_CHP-11_sec_ii:l55-56,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,55,56,8195057081b3e6703042c243e0f5e129f7cfce2bb387cae107c5047667eac34e,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-11:11_CHP-11_sec_ii:l58-60,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,58,60,93870f7a42f3835d9a9558283c685f216de44ace37caf1ce4dcc492082216852,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-11:11_CHP-11_sec_ii:l62-70,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,62,70,aa2a526899364c8eb56dd1f6e85986608de9a672532db30872db6062418796b5,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-11:11_CHP-11_sec_ii:l72-81,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,72,81,33904e26e12604621ed232cec6d304fbd67037bf50e633717a375ba6e1f605e0,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-11:11_CHP-11_sec_ii:l83-93,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,83,93,aff0d4d1ae3dfe47510086a0cd9524cf53a7a585e0a681200b08d1b2a909b478,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-11:11_CHP-11_sec_ii:l95-106,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,95,106,a7b8312b42cdedc92fa755183840f9878b7ed889c480b980a755f7aef840c6c0,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-11:11_CHP-11_sec_ii:l108-117,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,108,117,7ec8534f6a5d8a00a026f86d3825580aed692c791f583e86777c89c11055f685,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-11:11_CHP-11_sec_ii:l119-143,haskell-1980-rev-ed,chp-11,11_CHP-11_sec_ii,11_CHP-11_sec_ii.md,119,143,840de5c7556207fff762cfafe665a3624e8ed6c84240b755a1c39d16aecbc93e,0caf510c7c5817397210f4bbd31e688554e3b53caa64f17ab7e85b3a6223c7e7,True
chp-12:12_CHP-12_intro:l1-1,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,1,1,eca8f3459d7cdd6e5a93e3c60590aa5c08862cbe916554cf024e036754fd71dd,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l3-15,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,3,15,e6c09f895ff3cfc3b49dac5b56f7a80d174b1927ac8115c133871dba6bad2570,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l17-26,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,17,26,57b6e165a2c8f95415fc2a8380d33ed655868ea9708af26e222398d11764fbb6,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l28-33,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,28,33,9fe4ff0e9fce9c9771d86d7d1263cae9647e95b5b350fe6371641dd3d2e61c7a,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l35-47,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,35,47,ca9b13f097c70411ec22b3ea274eca40603a0eb053de5ef9b7473fdee422a2f0,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l49-57,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,49,57,2c5d35a670267696a93aa11f9c12a5d3baf3edc64196ffc240d530413bddc06c,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l59-68,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,59,68,3b47bcb64e4f5e59b60c3630f772b20315f83009b796cae57f77fca0ad7acf39,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l70-76,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,70,76,caba0a273883e9e3976c43c07c3dabf09911993c64e1461e55158cb98f394373,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l78-85,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,78,85,58fa86f2a310798b12cbde3a41cced09846465c9897299a94684f8544f040fa8,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l87-92,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,87,92,16e22c3f4e71979566b340ab472f5e56f67b2e3a0397bca82fa54ab3def9e5a6,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l94-106,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,94,106,a1fa6e3f087678b633dc4f2a33ff371c3852bd3923ee85b85ee787a4c259484b,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l108-123,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,108,123,0932b9d6e7b24dc84a8fad20a510cdf979f7af80a8055204c687917e86f684e4,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l125-130,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,125,130,151bd8d05048bb8c096b06a1a31bc9a54ddd07f47b8e99fc0c8919b624799ce5,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l132-140,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,132,140,48eaa06ae40f6f2e7fb9e5f16db088ec34a8b2f6972e972d877ec3d475303ac5,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l142-151,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,142,151,e0328eba97f348fd7933a3a0b441d841705e8d14474f2fbc0f7d92f3dc7199c2,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l153-155,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,153,155,4a5e13dba0a9c6f617b62b0a8c3b82d7cd38846fb568e307e86e331adc1f5794,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-12:12_CHP-12_intro:l157-209,haskell-1980-rev-ed,chp-12,12_CHP-12_intro,12_CHP-12_intro.md,157,209,587427a869d764ecf97edae4e27b48546361736da0193452f111ef979cacbc2b,c1639dade3af361ba1a872c425fb309a518a933592bf3144d35b3d7f1271401a,True
chp-13:13_CHP-13_intro:l1-1,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,1,1,495d0ff0ab5a47f969aff0cb748ba92c63ce89f833e1de6026d47f3982278de3,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l3-12,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,3,12,4cb7f9b50a34c56c7bb54ca05225995edd17514904ca972c835fdb4749130add,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l14-19,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,14,19,14b387b94bdd8ff02e1b97b42c2ab554839d8a2d55645f6a7d5d00b82a554bf6,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l21-30,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,21,30,71051b50a7ec099c88196112b4d831e5d947992428833bc30c66e28907641d9d,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l32-39,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,32,39,87b76d69cdd5618e7276f859c5ad8cf89a9ffb947d6e78c6032782e93414fe14,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l41-50,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,41,50,575ec0ac309dcec132ec190a56e047e1d634a0407f4a40453f06764329833fde,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l52-59,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,52,59,7ef0d455d825a64771a87aa0ebbd3e7b14cd82f3b0e88c56f8c7919de474e986,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l61-68,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,61,68,620218f342bfa723e9e5b399102e36d0579adbbe358d6df0df7048a2f1669f83,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l70-77,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,70,77,43172602cf35b362d91811b6735bfb843abe37e012116206f32184edd14580bb,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l79-88,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,79,88,661b04d02c9cbf2feda5e28e972bcb16c5375d173d775de71709151c87e2d073,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l90-96,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,90,96,2aedb9d5ab3791a325d38e6b2a6b963d39fe6faab03ddf8930abde4740e74a95,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l98-105,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,98,105,784beac28408e154b50a6afebd080e5c3de774cd0bd6bc8093bfbee712c4c0a0,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l107-114,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,107,114,743ef09cf9ff747cb574bdd900aabff98a8567d461a268ca362c5aa3dfd5ef71,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l116-122,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,116,122,2eee99ac3f4b0588c8491bc9a2987eb8817d8e07774747df9d898967e4fcc16b,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l124-139,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,124,139,e4d6fc61fc705a289b439ccfe51f5686f00912bbb41570cec66e44a2c9bcab7b,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l141-143,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,141,143,b7281f42c27a96e66a420133ea502156764db532d08dcf1ed610228f1084686b,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l145-156,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,145,156,6b1dc758a0d555325b86258b60d3b8c0002d4fba63d6dc293020206721df9d46,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l158-159,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,158,159,39d021a2d688681a4905687e4a9830e82723f356803e57e6529da4cfc639959d,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l161-171,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,161,171,3b428ba03ee1060eafa7b250f5ad4831613f35cc4ab909b49703bf20a35bd37c,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l173-177,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,173,177,1707ce58364293f8f81819502d125502c9cc25d285580b0ecb3377ab547939d1,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-13:13_CHP-13_intro:l179-251,haskell-1980-rev-ed,chp-13,13_CHP-13_intro,13_CHP-13_intro.md,179,251,f592d5913122cf2c4c2e7db9a39b8016c82dbc232a869018793ef11096faacb9,c0b93d35aab60ec8261eb14db1e2f1b4d9ec7cae9709e19f236ccddbd12996a8,True
chp-14:14_CHP-14_intro:l1-1,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,1,1,456385da23ab01943093bf18b8efdbedce8afa9cd03f4347f3bc751e41a8715b,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l3-12,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,3,12,e40875f46c7c918079fc127c7bc9aa957e4a8d285b0dc03cb55f0435b240cf18,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l14-21,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,14,21,ce0e6ab4903b86faca13d4dd31b3dfae459708033fcdaecf82415289de582baf,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l23-33,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,23,33,1745cb7234b595f967f5d20f960d680c3f2635e0e1aafbeaecd6eff54fe6663b,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l35-44,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,35,44,0635d34a1ddf42d11780ea7d9b7dfc5fb3517d98014efd29485a68a47acf0cd5,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l46-53,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,46,53,1ed2f5fd1a7de7206685730b3add411ca4b7ffc06f451ce9862d99544a843d28,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l55-61,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,55,61,97208cf29827e47d2bdf26f657daa9b472d541df73631b40d353eee734fa41c1,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l63-71,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,63,71,def09441a0768efe65289db46f287add59632f45c8d99f53b3973b75696dc44d,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l73-83,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,73,83,8469618d85c77530bd4f895e5c2ebd0c9cc37abae264a84fe12e7b941fcf7e8a,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l85-95,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,85,95,3b42bfa68085297951836e95914a95d9b4284382be03d5d890f4a469c2512055,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l97-105,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,97,105,f25747acdfdcd2cd3d2ed19c6d1fcf5d04f351da9355ec83abffe2ac895e9e16,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l107-116,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,107,116,ef88d3a4c2f43a8dcaf8539ee6290e811075f476b92c817fc6fb44751168102f,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l118-124,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,118,124,f558189876933aec3207d157c2c968d13394b21214ad51e49f29de7720a0f8d9,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l126-137,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,126,137,e5ab78ca94036c68456dcb00377fb35697b91f10a1ce28ed26a56b3ed2cdb9ed,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l139-146,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,139,146,be6ed599e07a8e35e886bb58d890d30cec7fc3bf39254a493575f70f108e2d07,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l148-149,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,148,149,861ec14c5018f5e8e77a0ebeb9b043ecce96247b0ea8fd606f85e664d7537651,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l151-153,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,151,153,793f0b7f1e047b1b62a4122def8a3b7a136b32a6e2af751fa8056c2f42c036a4,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l155-166,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,155,166,71c8f4c03f73268682cc47e9ef8ddee07df1fa641000cd1f20954c0de718c27f,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-14:14_CHP-14_intro:l168-220,haskell-1980-rev-ed,chp-14,14_CHP-14_intro,14_CHP-14_intro.md,168,220,72edc0571341795562aee96338a6bf5de6261bf0ee2f9948cd29ce23318edaa4,d472c0aed1891f38546c3f73557c46583dcc7f744b0dbb764fc7a94cff71cdf7,True
chp-15:15_CHP-15_intro:l1-1,haskell-1980-rev-ed,chp-15,15_CHP-15_intro,15_CHP-15_intro.md,1,1,bc2e26aead133d6d449eaf09109e4cf515bd3034dbee8b4020ba81718284347e,015d35e467ad4cca8a4029d62aeb9469e49b4619e8c0c6916f46b0e0e019830b,True
chp-15:15_CHP-15_intro:l3-5,haskell-1980-rev-ed,chp-15,15_CHP-15_intro,15_CHP-15_intro.md,3,5,38e3d472ac30d7df22bd335fb5336c5d9c6dd790f0d0d7499af0ec2649a4e561,015d35e467ad4cca8a4029d62aeb9469e49b4619e8c0c6916f46b0e0e019830b,True
chp-15:15_CHP-15_intro:l7-9,haskell-1980-rev-ed,chp-15,15_CHP-15_intro,15_CHP-15_intro.md,7,9,e4c37a3a83f6cc0a733cd6ddec6595113b96d78ec2c729667845fc064b5d0478,015d35e467ad4cca8a4029d62aeb9469e49b4619e8c0c6916f46b0e0e019830b,True
chp-15:15_CHP-15_sec_i:l1-1,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_i,15_CHP-15_sec_i.md,1,1,3d3afd2fef81f7a51170d23902de757b9f54f732ce889acc4e5125c66da2a801,798e2903ab45c8a90ac5be9746c43964007426d3b2e2723baa20332665d11624,True
chp-15:15_CHP-15_sec_i:l3-14,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_i,15_CHP-15_sec_i.md,3,14,91e85c703307993e203cb7fda423cc27fc2acf91a902ec81bb365f41f41f44f2,798e2903ab45c8a90ac5be9746c43964007426d3b2e2723baa20332665d11624,True
chp-15:15_CHP-15_sec_i:l16-25,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_i,15_CHP-15_sec_i.md,16,25,4c5e46b37da2f18943e4dd676158882aeff6579e96bbc7b0aabf933d1c5be079,798e2903ab45c8a90ac5be9746c43964007426d3b2e2723baa20332665d11624,True
chp-15:15_CHP-15_sec_i:l27-36,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_i,15_CHP-15_sec_i.md,27,36,71e4bbafdb118c58add17b0f68b00575cf85e0efce419d2d81bb56807fea5609,798e2903ab45c8a90ac5be9746c43964007426d3b2e2723baa20332665d11624,True
chp-15:15_CHP-15_sec_i:l38-41,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_i,15_CHP-15_sec_i.md,38,41,dbe5bb511b921cb9d05498aa53bbe0bf0710279331791671727a9ba64ad1d340,798e2903ab45c8a90ac5be9746c43964007426d3b2e2723baa20332665d11624,True
chp-15:15_CHP-15_sec_i:l43-56,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_i,15_CHP-15_sec_i.md,43,56,c9ea2b226767f9aa2c59e2726b11e932a1f796f5dc10c05aa789a27f9f64da39,798e2903ab45c8a90ac5be9746c43964007426d3b2e2723baa20332665d11624,True
chp-15:15_CHP-15_sec_ii:l1-1,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_ii,15_CHP-15_sec_ii.md,1,1,f439712da4658d870aa440bb8b2ea97f0354adaa74266488cdabb78b3683a5dc,eea847f75c7876dc5b8ea38ef4b64ad30cdd6c629df6a064125ac5f63917d31f,True
chp-15:15_CHP-15_sec_ii:l3-4,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_ii,15_CHP-15_sec_ii.md,3,4,a7cb90192021679f828a26930b2e671ffb99a940f46c50f51dd990ece317c8dc,eea847f75c7876dc5b8ea38ef4b64ad30cdd6c629df6a064125ac5f63917d31f,True
chp-15:15_CHP-15_sec_ii:l6-12,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_ii,15_CHP-15_sec_ii.md,6,12,2f7f1685ce12834a9f4792dde4a7cebf9efad85c3fe295a9293197b3af091f61,eea847f75c7876dc5b8ea38ef4b64ad30cdd6c629df6a064125ac5f63917d31f,True
chp-15:15_CHP-15_sec_ii:l14-28,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_ii,15_CHP-15_sec_ii.md,14,28,985f94d175b6bbc49897cef5ae4273de45c5f96eb4b5df1b91dbf628bfdeafe9,eea847f75c7876dc5b8ea38ef4b64ad30cdd6c629df6a064125ac5f63917d31f,True
chp-15:15_CHP-15_sec_ii:l30-36,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_ii,15_CHP-15_sec_ii.md,30,36,e430015f75b8e4f5d3340cc60c520c4d180ff797ab28342435c399bac2cad58f,eea847f75c7876dc5b8ea38ef4b64ad30cdd6c629df6a064125ac5f63917d31f,True
chp-15:15_CHP-15_sec_ii:l38-47,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_ii,15_CHP-15_sec_ii.md,38,47,4e66bef3c42cee4b41949e1cea6876b47f220cd96f3fbe639d1ee72dd9bb05c3,eea847f75c7876dc5b8ea38ef4b64ad30cdd6c629df6a064125ac5f63917d31f,True
chp-15:15_CHP-15_sec_ii:l49-59,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_ii,15_CHP-15_sec_ii.md,49,59,e09a78f498f3339599bb72adfeecb42b566f559f8c25efd3c950ebf011dd61e6,eea847f75c7876dc5b8ea38ef4b64ad30cdd6c629df6a064125ac5f63917d31f,True
chp-15:15_CHP-15_sec_ii:l61-67,haskell-1980-rev-ed,chp-15,15_CHP-15_sec_ii,15_CHP-15_sec_ii.md,61,67,7041dc582fd6d6258efd7ff234182c7be4cd65d0bd6e247c762cbff5a2d76056,eea847f75c7876dc5b8ea38ef4b64ad30cdd6c629df6a064125ac5f63917d31f,True
