enrichment_id,ku_id,citation_index,source_id,candidate_source_ids,match_method,resolution_status
enr-11042,units/persons/guercino,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11043,units/persons/guercino,0,src-832e86f8c8e79895,src-832e86f8c8e79895,normalized_exact_citation,resolved_unique
enr-11044,units/persons/guercino,0,src-1f9a53d3e2c545fb,src-1f9a53d3e2c545fb,normalized_exact_citation,resolved_unique
enr-11045,units/persons/guercino,0,src-64813413d8fd4d71,src-64813413d8fd4d71,normalized_exact_citation,resolved_unique
enr-03361,units/persons/guercino,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03362,units/persons/guglielmo-baur,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03364,units/persons/guglielmo-baur,0,src-ef56db80a78b0869,src-ef56db80a78b0869,normalized_exact_citation,resolved_unique
enr-03364,units/persons/guglielmo-baur,1,src-d88b0437a325c76d,src-d88b0437a325c76d,normalized_exact_citation,resolved_unique
enr-03365,units/persons/guglielmo-baur,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03366,units/persons/guglielmo-baur,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03367,units/persons/guglielmo-baur,0,src-ef56db80a78b0869,src-ef56db80a78b0869,normalized_exact_citation,resolved_unique
enr-03367,units/persons/guglielmo-baur,1,src-d88b0437a325c76d,src-d88b0437a325c76d,normalized_exact_citation,resolved_unique
enr-03368,units/persons/guglielmo-baur,0,src-ef56db80a78b0869,src-ef56db80a78b0869,normalized_exact_citation,resolved_unique
enr-03368,units/persons/guglielmo-baur,1,src-d88b0437a325c76d,src-d88b0437a325c76d,normalized_exact_citation,resolved_unique
enr-11046,units/persons/guglielmo-baur,0,src-ef56db80a78b0869,src-ef56db80a78b0869,normalized_exact_citation,resolved_unique
enr-11047,units/persons/guglielmo-baur,0,src-ef56db80a78b0869,src-ef56db80a78b0869,normalized_exact_citation,resolved_unique
enr-03371,units/persons/guglielmo-cortese,0,src-884a5451c5a7ba4e,src-884a5451c5a7ba4e,normalized_exact_citation,resolved_unique
enr-03371,units/persons/guglielmo-cortese,1,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-11048,units/persons/guglielmo-cortese,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11048,units/persons/guglielmo-cortese,1,src-884a5451c5a7ba4e,src-884a5451c5a7ba4e,normalized_exact_citation,resolved_unique
enr-11048,units/persons/guglielmo-cortese,2,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-03373,units/persons/guglielmo-cortese,0,src-884a5451c5a7ba4e,src-884a5451c5a7ba4e,normalized_exact_citation,resolved_unique
enr-03373,units/persons/guglielmo-cortese,1,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-03374,units/persons/guglielmo-cortese,0,src-884a5451c5a7ba4e,src-884a5451c5a7ba4e,normalized_exact_citation,resolved_unique
enr-03374,units/persons/guglielmo-cortese,1,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-03375,units/persons/guglielmo-cortese,0,src-1b26d19cbb4f94cd,src-1b26d19cbb4f94cd,normalized_exact_citation,resolved_unique
enr-03375,units/persons/guglielmo-cortese,1,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-03376,units/persons/guglielmo-cortese,0,src-1b26d19cbb4f94cd,src-1b26d19cbb4f94cd,normalized_exact_citation,resolved_unique
enr-03376,units/persons/guglielmo-cortese,1,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-03377,units/persons/guglielmo-cortese,0,src-884a5451c5a7ba4e,src-884a5451c5a7ba4e,normalized_exact_citation,resolved_unique
enr-03377,units/persons/guglielmo-cortese,1,src-1b26d19cbb4f94cd,src-1b26d19cbb4f94cd,normalized_exact_citation,resolved_unique
enr-03377,units/persons/guglielmo-cortese,2,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-11049,units/persons/guglielmo-cortese,0,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-03379,units/persons/guglielmo-cortese,0,src-884a5451c5a7ba4e,src-884a5451c5a7ba4e,normalized_exact_citation,resolved_unique
enr-03379,units/persons/guglielmo-cortese,1,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-11050,units/persons/guglielmo-cortese,0,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-11051,units/persons/guglielmo-cortese,0,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-11052,units/persons/guglielmo-cortese,0,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-11053,units/persons/guglielmo-cortese,0,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-03384,units/persons/guglielmo-cortese,0,src-884a5451c5a7ba4e,src-884a5451c5a7ba4e,normalized_exact_citation,resolved_unique
enr-03384,units/persons/guglielmo-cortese,1,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-11054,units/persons/guglielmo-cortese,0,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-11055,units/persons/guglielmo-cortese,0,src-616879e189949a68,src-616879e189949a68,normalized_exact_citation,resolved_unique
enr-11056,units/persons/guido-abbatini,0,src-0aa62f5bce43a2a1,src-0aa62f5bce43a2a1,normalized_exact_citation,resolved_unique
enr-03388,units/persons/guido-abbatini,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11057,units/persons/guido-abbatini,0,src-0aa62f5bce43a2a1,src-0aa62f5bce43a2a1,normalized_exact_citation,resolved_unique
enr-11058,units/persons/guido-abbatini,0,src-0aa62f5bce43a2a1,src-0aa62f5bce43a2a1,normalized_exact_citation,resolved_unique
enr-11059,units/persons/guido-abbatini,0,src-0aa62f5bce43a2a1,src-0aa62f5bce43a2a1,normalized_exact_citation,resolved_unique
enr-11060,units/persons/guido-abbatini,0,src-0aa62f5bce43a2a1,src-0aa62f5bce43a2a1,normalized_exact_citation,resolved_unique
enr-11061,units/persons/guido-abbatini,0,src-0aa62f5bce43a2a1,src-0aa62f5bce43a2a1,normalized_exact_citation,resolved_unique
enr-11062,units/persons/guido-abbatini,0,src-0aa62f5bce43a2a1,src-0aa62f5bce43a2a1,normalized_exact_citation,resolved_unique
enr-11063,units/persons/guido-abbatini,0,src-0aa62f5bce43a2a1,src-0aa62f5bce43a2a1,normalized_exact_citation,resolved_unique
enr-11064,units/persons/guido-abbatini,0,src-0aa62f5bce43a2a1,src-0aa62f5bce43a2a1,normalized_exact_citation,resolved_unique
enr-11065,units/persons/guido-abbatini,0,src-0aa62f5bce43a2a1,src-0aa62f5bce43a2a1,normalized_exact_citation,resolved_unique
enr-03395,units/persons/guido-abbatini,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03396,units/persons/guido-abbatini,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03397,units/persons/guido-cagnacci,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03399,units/persons/guido-cagnacci,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03400,units/persons/guido-cagnacci,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11066,units/persons/guido-cagnacci,0,src-4493b8b6612b402b,src-4493b8b6612b402b,normalized_exact_citation,resolved_unique
enr-11067,units/persons/guido-cagnacci,0,src-4493b8b6612b402b,src-4493b8b6612b402b,normalized_exact_citation,resolved_unique
enr-11068,units/persons/guido-cagnacci,0,src-4493b8b6612b402b,src-4493b8b6612b402b,normalized_exact_citation,resolved_unique
enr-11069,units/persons/guido-cagnacci,0,src-4493b8b6612b402b,src-4493b8b6612b402b,normalized_exact_citation,resolved_unique
enr-11070,units/persons/guido-cagnacci,0,src-4493b8b6612b402b,src-4493b8b6612b402b,normalized_exact_citation,resolved_unique
enr-03406,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-03406,units/persons/guido-reni,1,src-b371d5666176e360,src-b371d5666176e360,normalized_exact_citation,resolved_unique
enr-03406,units/persons/guido-reni,2,src-e2d26ec2e4330ff1,src-e2d26ec2e4330ff1,normalized_exact_citation,resolved_unique
enr-03406,units/persons/guido-reni,3,src-346fb57c8f231050,src-346fb57c8f231050,normalized_exact_citation,resolved_unique
enr-03407,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-03407,units/persons/guido-reni,1,src-346fb57c8f231050,src-346fb57c8f231050,normalized_exact_citation,resolved_unique
enr-03408,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-03408,units/persons/guido-reni,1,src-b371d5666176e360,src-b371d5666176e360,normalized_exact_citation,resolved_unique
enr-03408,units/persons/guido-reni,2,src-e2d26ec2e4330ff1,src-e2d26ec2e4330ff1,normalized_exact_citation,resolved_unique
enr-03408,units/persons/guido-reni,3,src-346fb57c8f231050,src-346fb57c8f231050,normalized_exact_citation,resolved_unique
enr-03409,units/persons/guido-reni,0,src-b371d5666176e360,src-b371d5666176e360,normalized_exact_citation,resolved_unique
enr-03409,units/persons/guido-reni,1,src-e2d26ec2e4330ff1,src-e2d26ec2e4330ff1,normalized_exact_citation,resolved_unique
enr-03410,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-03410,units/persons/guido-reni,1,src-b371d5666176e360,src-b371d5666176e360,normalized_exact_citation,resolved_unique
enr-03411,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-03411,units/persons/guido-reni,1,src-b371d5666176e360,src-b371d5666176e360,normalized_exact_citation,resolved_unique
enr-03412,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-03412,units/persons/guido-reni,1,src-b371d5666176e360,src-b371d5666176e360,normalized_exact_citation,resolved_unique
enr-03412,units/persons/guido-reni,2,src-e2d26ec2e4330ff1,src-e2d26ec2e4330ff1,normalized_exact_citation,resolved_unique
enr-03412,units/persons/guido-reni,3,src-346fb57c8f231050,src-346fb57c8f231050,normalized_exact_citation,resolved_unique
enr-03413,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-03413,units/persons/guido-reni,1,src-b371d5666176e360,src-b371d5666176e360,normalized_exact_citation,resolved_unique
enr-03413,units/persons/guido-reni,2,src-e2d26ec2e4330ff1,src-e2d26ec2e4330ff1,normalized_exact_citation,resolved_unique
enr-11071,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-11072,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-11073,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-11074,units/persons/guido-reni,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11074,units/persons/guido-reni,1,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-11075,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-11075,units/persons/guido-reni,1,src-346fb57c8f231050,src-346fb57c8f231050,normalized_exact_citation,resolved_unique
enr-11076,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-11076,units/persons/guido-reni,1,src-346fb57c8f231050,src-346fb57c8f231050,normalized_exact_citation,resolved_unique
enr-11077,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-11078,units/persons/guido-reni,0,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-11079,units/persons/guido-reni,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11079,units/persons/guido-reni,1,src-7c69873f904b46e3,src-7c69873f904b46e3,normalized_exact_citation,resolved_unique
enr-03418,units/persons/guido-reni,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03419,units/persons/guido-reni,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11080,units/persons/gyles-isham,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11080,units/persons/gyles-isham,1,src-518e150d3f2b9c06,src-518e150d3f2b9c06,normalized_exact_citation,resolved_unique
enr-03421,units/persons/gyles-isham,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11081,units/persons/gyles-isham,0,src-518e150d3f2b9c06,src-518e150d3f2b9c06,normalized_exact_citation,resolved_unique
enr-11082,units/persons/gyles-isham,0,src-518e150d3f2b9c06,src-518e150d3f2b9c06,normalized_exact_citation,resolved_unique
enr-11083,units/persons/gyles-isham,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11083,units/persons/gyles-isham,1,src-07351a5a08632245,src-07351a5a08632245,normalized_exact_citation,resolved_unique
enr-11084,units/persons/gyles-isham,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11084,units/persons/gyles-isham,1,src-07351a5a08632245,src-07351a5a08632245,normalized_exact_citation,resolved_unique
enr-03427,units/persons/homer,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03429,units/persons/homer,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03430,units/persons/homer,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11085,units/persons/homer,0,src-72564647d5a8835a,src-72564647d5a8835a,normalized_exact_citation,resolved_unique
enr-11086,units/persons/homer,0,src-3c9ba974667148fa,src-3c9ba974667148fa,normalized_exact_citation,resolved_unique
enr-03433,units/persons/howard-hibbard,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03435,units/persons/howard-hibbard,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11087,units/persons/howard-hibbard,0,src-0fd5028d6ce7d489,src-0fd5028d6ce7d489,normalized_exact_citation,resolved_unique
enr-11088,units/persons/howard-hibbard,0,src-0fd5028d6ce7d489,src-0fd5028d6ce7d489,normalized_exact_citation,resolved_unique
enr-11089,units/persons/howard-hibbard,0,src-0fd5028d6ce7d489,src-0fd5028d6ce7d489,normalized_exact_citation,resolved_unique
enr-11090,units/persons/howard-hibbard,0,src-0fd5028d6ce7d489,src-0fd5028d6ce7d489,normalized_exact_citation,resolved_unique
enr-11091,units/persons/howard-hibbard,0,src-0fd5028d6ce7d489,src-0fd5028d6ce7d489,normalized_exact_citation,resolved_unique
enr-03441,units/persons/hugh-honour,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03443,units/persons/hugh-honour,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11092,units/persons/hugh-honour,0,src-9fdb9b518cd8dc73,src-9fdb9b518cd8dc73,normalized_exact_citation,resolved_unique
enr-11093,units/persons/hugh-honour,0,src-9fdb9b518cd8dc73,src-9fdb9b518cd8dc73,normalized_exact_citation,resolved_unique
enr-11094,units/persons/hugh-honour,0,src-9fdb9b518cd8dc73,src-9fdb9b518cd8dc73,normalized_exact_citation,resolved_unique
enr-11095,units/persons/hugh-honour,0,src-9fdb9b518cd8dc73,src-9fdb9b518cd8dc73,normalized_exact_citation,resolved_unique
enr-03448,units/persons/hugh-honour,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11096,units/persons/innocent-x,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11097,units/persons/innocent-x,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03460,units/persons/innocent-xi,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03461,units/persons/innocent-xi,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03462,units/persons/innocent-xi,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03463,units/persons/innocent-xi,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03464,units/persons/innocent-xi,0,src-a33d008fd9f0a527,src-a33d008fd9f0a527,normalized_exact_citation,resolved_unique
enr-03464,units/persons/innocent-xi,1,src-9010f2fdf21690c9,src-9010f2fdf21690c9,normalized_exact_citation,resolved_unique
enr-11098,units/persons/innocent-xi,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11098,units/persons/innocent-xi,1,src-a33d008fd9f0a527,src-a33d008fd9f0a527,normalized_exact_citation,resolved_unique
enr-11098,units/persons/innocent-xi,2,src-9010f2fdf21690c9,src-9010f2fdf21690c9,normalized_exact_citation,resolved_unique
enr-11099,units/persons/innocent-xi,0,src-a33d008fd9f0a527,src-a33d008fd9f0a527,normalized_exact_citation,resolved_unique
enr-11100,units/persons/innocent-xi,0,src-9010f2fdf21690c9,src-9010f2fdf21690c9,normalized_exact_citation,resolved_unique
enr-11102,units/persons/innocent-xiii,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11103,units/persons/innocent-xiii,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11104,units/persons/j-tomilson-hill,0,src-500d75df3b302b74,src-500d75df3b302b74,normalized_exact_citation,resolved_unique
enr-03481,units/persons/j-tomilson-hill,0,src-500d75df3b302b74,src-500d75df3b302b74,normalized_exact_citation,resolved_unique
enr-03481,units/persons/j-tomilson-hill,1,src-ef6804f081763c87,src-ef6804f081763c87,normalized_exact_citation,resolved_unique
enr-03482,units/persons/j-tomilson-hill,0,src-e6ff280a587b5a1d,src-e6ff280a587b5a1d,normalized_exact_citation,resolved_unique
enr-03482,units/persons/j-tomilson-hill,1,src-500d75df3b302b74,src-500d75df3b302b74,normalized_exact_citation,resolved_unique
enr-03482,units/persons/j-tomilson-hill,2,src-ef6804f081763c87,src-ef6804f081763c87,normalized_exact_citation,resolved_unique
enr-03483,units/persons/j-tomilson-hill,0,src-500d75df3b302b74,src-500d75df3b302b74,normalized_exact_citation,resolved_unique
enr-03483,units/persons/j-tomilson-hill,1,src-ef6804f081763c87,src-ef6804f081763c87,normalized_exact_citation,resolved_unique
enr-11105,units/persons/jacopo-salviati,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11106,units/persons/jacopo-salviati,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03490,units/persons/jerome-bankes,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03492,units/persons/jerome-bankes,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03493,units/persons/jerome-bankes,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11107,units/persons/jerome-bankes,0,src-57c3d9eb71257c49,src-57c3d9eb71257c49,normalized_exact_citation,resolved_unique
enr-11108,units/persons/jerome-bankes,0,src-57c3d9eb71257c49,src-57c3d9eb71257c49,normalized_exact_citation,resolved_unique
enr-11109,units/persons/jerome-bankes,0,src-57c3d9eb71257c49,src-57c3d9eb71257c49,normalized_exact_citation,resolved_unique
enr-11110,units/persons/johann-conrad-hofmann,0,src-b8e9b1f908fff6e1,src-b8e9b1f908fff6e1,normalized_exact_citation,resolved_unique
enr-11111,units/persons/johann-conrad-hofmann,0,src-b8e9b1f908fff6e1,src-b8e9b1f908fff6e1,normalized_exact_citation,resolved_unique
enr-11112,units/persons/johann-conrad-hofmann,0,src-b8e9b1f908fff6e1,src-b8e9b1f908fff6e1,normalized_exact_citation,resolved_unique
enr-11113,units/persons/johann-conrad-hofmann,0,src-b8e9b1f908fff6e1,src-b8e9b1f908fff6e1,normalized_exact_citation,resolved_unique
enr-11114,units/persons/johann-conrad-hofmann,0,src-b8e9b1f908fff6e1,src-b8e9b1f908fff6e1,normalized_exact_citation,resolved_unique
enr-11115,units/persons/johann-conrad-hofmann,0,src-b8e9b1f908fff6e1,src-b8e9b1f908fff6e1,normalized_exact_citation,resolved_unique
enr-11116,units/persons/johann-heinrich-schmelzer,0,src-8ffd4c24efa0aa85,src-8ffd4c24efa0aa85,normalized_exact_citation,resolved_unique
enr-11117,units/persons/johann-heinrich-schmelzer,0,src-8ffd4c24efa0aa85,src-8ffd4c24efa0aa85,normalized_exact_citation,resolved_unique
enr-11118,units/persons/johann-heinrich-schmelzer,0,src-8ffd4c24efa0aa85,src-8ffd4c24efa0aa85,normalized_exact_citation,resolved_unique
enr-11119,units/persons/johann-wilhelm-elector-palatine,0,src-46ab30f9240a02b3,src-46ab30f9240a02b3,normalized_exact_citation,resolved_unique
enr-11120,units/persons/johann-wilhelm-elector-palatine,0,src-46ab30f9240a02b3,src-46ab30f9240a02b3,normalized_exact_citation,resolved_unique
enr-11121,units/persons/johann-wilhelm-elector-palatine,0,src-46ab30f9240a02b3,src-46ab30f9240a02b3,normalized_exact_citation,resolved_unique
enr-11122,units/persons/johann-wilhelm-elector-palatine,0,src-46ab30f9240a02b3,src-46ab30f9240a02b3,normalized_exact_citation,resolved_unique
enr-11123,units/persons/johann-wilhelm-elector-palatine,0,src-46ab30f9240a02b3,src-46ab30f9240a02b3,normalized_exact_citation,resolved_unique
enr-11124,units/persons/johann-wilhelm-elector-palatine,0,src-46ab30f9240a02b3,src-46ab30f9240a02b3,normalized_exact_citation,resolved_unique
enr-11125,units/persons/johann-wilhelm-elector-palatine,0,src-46ab30f9240a02b3,src-46ab30f9240a02b3,normalized_exact_citation,resolved_unique
enr-11126,units/persons/johann-wilhelm-elector-palatine,0,src-46ab30f9240a02b3,src-46ab30f9240a02b3,normalized_exact_citation,resolved_unique
enr-11127,units/persons/johann-wilhelm-elector-palatine,0,src-c86654211af2f74d,src-c86654211af2f74d,normalized_exact_citation,resolved_unique
enr-11128,units/persons/john-finch,0,src-f82d3d7db09788d0,src-f82d3d7db09788d0,normalized_exact_citation,resolved_unique
enr-11129,units/persons/john-finch,0,src-f82d3d7db09788d0,src-f82d3d7db09788d0,normalized_exact_citation,resolved_unique
enr-11130,units/persons/john-finch,0,src-f82d3d7db09788d0,src-f82d3d7db09788d0,normalized_exact_citation,resolved_unique
enr-11131,units/persons/john-finch,0,src-f82d3d7db09788d0,src-f82d3d7db09788d0,normalized_exact_citation,resolved_unique
enr-11132,units/persons/john-finch,0,src-f82d3d7db09788d0,src-f82d3d7db09788d0,normalized_exact_citation,resolved_unique
enr-11133,units/persons/john-finch,0,src-f82d3d7db09788d0,src-f82d3d7db09788d0,normalized_exact_citation,resolved_unique
enr-11134,units/persons/john-finch,0,src-f82d3d7db09788d0,src-f82d3d7db09788d0,normalized_exact_citation,resolved_unique
enr-11135,units/persons/john-finch,0,src-f82d3d7db09788d0,src-f82d3d7db09788d0,normalized_exact_citation,resolved_unique
enr-11136,units/persons/john-finch,0,src-f82d3d7db09788d0,src-f82d3d7db09788d0,normalized_exact_citation,resolved_unique
enr-11137,units/persons/john-finch,0,src-f82d3d7db09788d0,src-f82d3d7db09788d0,normalized_exact_citation,resolved_unique
enr-11138,units/persons/john-finch,0,src-429b70d422438f3e,src-429b70d422438f3e,normalized_exact_citation,resolved_unique
enr-11139,units/persons/john-finch,0,src-429b70d422438f3e,src-429b70d422438f3e,normalized_exact_citation,resolved_unique
enr-11140,units/persons/john-gilmartin,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11140,units/persons/john-gilmartin,1,src-046c5789d1b4304f,src-046c5789d1b4304f,normalized_exact_citation,resolved_unique
enr-11141,units/persons/john-gilmartin,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11141,units/persons/john-gilmartin,1,src-046c5789d1b4304f,src-046c5789d1b4304f,normalized_exact_citation,resolved_unique
enr-11142,units/persons/john-gilmartin,0,src-046c5789d1b4304f,src-046c5789d1b4304f,normalized_exact_citation,resolved_unique
enr-03534,units/persons/john-nicoll,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03536,units/persons/john-nicoll,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11143,units/persons/john-nicoll,0,src-c6e16318f706f9c4,src-c6e16318f706f9c4,normalized_exact_citation,resolved_unique
enr-11144,units/persons/john-nicoll,0,src-c6e16318f706f9c4,src-c6e16318f706f9c4,normalized_exact_citation,resolved_unique
enr-11145,units/persons/john-nicoll,0,src-c6e16318f706f9c4,src-c6e16318f706f9c4,normalized_exact_citation,resolved_unique
enr-11146,units/persons/john-nicoll,0,src-c6e16318f706f9c4,src-c6e16318f706f9c4,normalized_exact_citation,resolved_unique
enr-03541,units/persons/john-r-freeman,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03543,units/persons/john-r-freeman,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03544,units/persons/john-r-freeman,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03545,units/persons/john-r-freeman,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03546,units/persons/john-r-freeman,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-03547,units/persons/john-strange,0,src-5282d9d5d67e4038,src-5282d9d5d67e4038,normalized_exact_citation,resolved_unique
enr-03547,units/persons/john-strange,1,src-24cf9c20a32fb9e9,src-24cf9c20a32fb9e9,normalized_exact_citation,resolved_unique
enr-03547,units/persons/john-strange,2,src-477f99668288d424,src-477f99668288d424,normalized_exact_citation,resolved_unique
enr-11147,units/persons/john-strange,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-11147,units/persons/john-strange,1,src-5282d9d5d67e4038,src-5282d9d5d67e4038,normalized_exact_citation,resolved_unique
enr-11147,units/persons/john-strange,2,src-24cf9c20a32fb9e9,src-24cf9c20a32fb9e9,normalized_exact_citation,resolved_unique
enr-11147,units/persons/john-strange,3,src-477f99668288d424,src-477f99668288d424,normalized_exact_citation,resolved_unique
enr-11148,units/persons/john-strange,0,src-477f99668288d424,src-477f99668288d424,normalized_exact_citation,resolved_unique
enr-11149,units/persons/john-strange,0,src-24cf9c20a32fb9e9,src-24cf9c20a32fb9e9,normalized_exact_citation,resolved_unique
enr-03552,units/persons/john-strange,0,src-5282d9d5d67e4038,src-5282d9d5d67e4038,normalized_exact_citation,resolved_unique
